ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
darrenyao87_tnn-models,0.9195782900573163,37.04555529964937,0.0140454285,0.0,60.660359278292724,0.008671176529094984
david3107_squatm3gator,0.8889186116596357,35.059831922599855,0.017645577,0.0,59.42939647571797,-2.1020224473645496e-06
davidlandry93_glo4001,0.8830808763204482,34.75986383247914,0.018186448,0.0,57.91049879356826,-0.0004360588899477613
de1ux_statlord,0.9326790282249742,39.26355496456075,0.010884513,0.0,59.875856870225036,-0.001502708798553552
dich1_bookshelf-web,0.9156337861978283,37.00324594333559,0.014116232,0.0,60.72643557813321,0.0009562221972668682
doitintl_banias,0.9379261298858088,39.26870127200491,0.01086601,0.0,59.94097240960281,0.0017499155064466011
domingo1021_Bunny-code,0.9254689391201628,37.528028933383155,0.013292166,0.0,62.39532793767098,-0.0011991153831506245
dowjones_hammer,0.9109065424355599,37.08092881150126,0.013981134,0.0,60.23010153539882,0.0017974520912943785
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.9383438791225034,38.2588392117183,0.012210966,0.0,62.46595840871082,-8.588678507102351e-05
dspace-group_simphera-reference-architecture-azure,0.9422647749843236,38.33537338095289,0.012086294,0.0,64.20228210576016,-0.00034357427708555695
duanfuxiang0_MysqlMigrationTool,0.9406567473824509,39.217092443513145,0.010942605,0.0,61.70405948745325,0.0006559916150533551
dwt0317_Search_Adserver,0.8984290975883615,36.2361344680504,0.015246584,0.0,57.84937960745599,0.0024672349239859112
dylanvanh_MunchOut,0.9380309962191644,38.11312590434425,0.012415233,0.0,65.05718360038014,-0.00018900808374091918
eProsima_FIWARE-SH,0.5292166056041178,27.538220989180033,0.041973293,0.0,54.06639792491851,3.224591461319185e-05
eProsima_Integration-Service,0.2888086494282866,25.67478845904313,0.05201683,0.0,47.91465263416423,6.011392847281306e-05
ebu_PlugIt,0.898952521552299,37.328434538007535,0.0136011755,0.0,57.84495906681761,-0.00208815975903019
elloza_Android-Developer-Certification,0.922697076103061,37.87510148990238,0.012765131,0.0,61.85370451235311,0.0008834307947541757
elpapi42_deep-deblurring,0.9292660703169502,37.06831099566933,0.013923925,0.0,61.62562752798355,0.0001487160161556337
emreturgutce_stock-management,0.9274386370323607,37.26367093503121,0.013696569,0.0,62.65010641229567,-0.0002236396960771389
eqbal_CarND_Capstone_CarX,0.9176312261400176,37.028747968817,0.01396953,0.0,60.62381844797683,-0.00011833589340645328
ertis-research_lwm2m-blockchain,0.9051403460769261,35.700600659552585,0.016403353,0.0,60.62928588657192,-5.306176748835234e-05
ev2900_OpenSearch_Dashboard_Nginx_Proxy,0.929471093323697,38.48389486038708,0.011903866,0.0,60.16514830163579,0.00029588527221217545
exmgr_GatewayXM,0.3034589680292547,25.79382704355652,0.051303167,0.0,42.97637098491858,0.0004801085064900084
fdrennan_ndexr-platform,0.07868171961812714,24.590240240516813,0.05893677,0.0,26.503716632201545,-0.00026894109709603566
fecgov_fec-eregs,0.9176890179538955,37.56343694734642,0.013242435,0.0,60.83799904256564,0.001151822212163998
florianhoehn_sf-apex-rest-api,0.9107168052081018,35.92906265561185,0.015954113,0.0,61.29746661522924,-0.0002641515845221205
fredrikhgrelland_data-mesh,0.9324400156705187,39.8709284771091,0.010142199,0.0,57.81784897919415,0.0024972323000454224
freenowtech_AndroidCI,0.9542893284569437,38.431911636386,0.011847208,0.0,64.52847663638202,-0.0005764326951638731
gabrielfarah_OpenHub,0.8965205694431008,36.14247162520404,0.0154450135,0.0,57.21963787477235,0.0026140167047742856
gaiax_fLibra,0.9084101895039538,36.933371390217644,0.0142159015,0.0,56.953833871139885,-0.00046941921108750473
gapfish_deployer,0.8596215291784759,34.252454525186636,0.019323565,0.0,53.217220290776595,-0.003770631691628073
gcba-iris_iris,0.14843363029691767,24.890471508707183,0.056934033,0.0,33.25458648818796,9.634846741737517e-05
gdsc-ys_mlops,0.9361357059160754,37.35497535393593,0.01355731,0.0,63.205655179668824,4.375301577254788e-05
geovanegodoi_MicroServicesPOC,0.891039467819032,35.63544614652617,0.016419778,0.0,59.55109391816157,0.00010941028955772799
googleinterns_typescript-flag-upgrade,0.10108709596162153,24.687916584303014,0.05828091,0.0,31.845367620846773,-3.566096464324612e-05
gpsnmeajp_VirtualMotionTracker,0.7958883986376484,31.50471209174698,0.026399234,0.0,54.88570555590468,0.0017233864772932194
gray-panda_grayrepo,0.91987520330987,34.695244090866986,0.018348573,0.0,60.722301654493606,0.000748815434126397
greatfarmer_fifarm,0.9173466487363013,36.93488358762608,0.014228221,0.0,61.99288716821122,-0.0025934754678262387
gregoryjohnsonjg6_angular-dotnet-core-docker,0.9318348176973816,37.4535905548025,0.013372351,0.0,62.70632334824662,-0.0006207288542757648
gustavung_Graphrec,0.9473924751570295,39.77455044192896,0.010262217,0.0,61.539904421044426,0.0003707133927260097
hamzatugrul_surl,0.9050785270522487,37.973472183052046,0.012626703,0.0,59.330919424603515,-0.0021968464080691025
heli-os_member-invitation-java-springboot,0.9425687045814168,39.48193527877089,0.010613468,0.0,62.99222072534283,-0.00031025286955494927
hex-js_nodejs-hexagonal-boilerplate-ts,0.8664898018777859,35.18582392716692,0.01740542,0.0,57.15775859078814,0.00037272923870751066
hotshot07_distributed_systems,0.9339875553497405,38.59249280241912,0.011759125,0.0,60.20766964964611,-0.001154230095199555
hyeonsangjeon_AWS-LLM-SageMaker,0.39400833290853315,26.427224813390538,0.047670346,0.0,43.926587167315944,-0.00039901197942990155
hyeonsangjeon_youtube-dl-nas,0.9399413405566285,38.83680030488121,0.01140158,0.0,61.314363405939915,-0.0004161715526420143
hyper-prog_hasses,0.8583546966979786,34.67367997556247,0.01841381,0.0,57.98312167431554,0.00044572993575613785
hypertrack_live-app-android,0.9374318742335571,38.21213577236143,0.012258305,0.0,62.21307571634915,-0.000441746987063241
i5ting_stuq-koa,0.8872385571157295,35.28778872016139,0.017035237,0.0,57.70347846730683,7.551668439195453e-05
ibm-hyperknowledge_hklib,0.8427072026503609,33.481965164572124,0.02117301,0.0,57.01848820484133,0.0007069627075651654
iceland2k14_Kangrand,0.9160214664734673,36.17155832184484,0.0153762875,0.0,57.008266190087944,-0.001614970557475505
icoxfog417_karura,0.9232557978087907,36.655918237724904,0.014683508,0.0,60.957722477195794,-0.00010632481927338165
imamabdulazis_FlutterCleanArchitecture,0.8373559423859209,33.50513750128098,0.021107823,0.0,53.74760667925617,-0.0055258862434160476
inIT-HF_gr-corrsounder,0.8002090318949978,32.5791979691087,0.023497961,0.0,53.16678811665595,-0.002257277946106292
input-output-hk_marlowe-starter-kit,0.8916796995997786,36.73675368411208,0.014550164,0.0,58.21608565833179,0.00067281975177995
itays123_partydeck,0.7871591829674722,31.06699561786521,0.02766077,0.0,58.75690284412048,0.0003728628625798511
itselavia_edge-computing-platform-for-deep-learning-apps,0.9256594591515731,36.59308321924802,0.014781874,0.0,65.70254245309789,7.434270621091668e-05
jes_autopatzer,0.9293287561964639,37.922865448061195,0.012700196,0.0,62.22047176549461,0.0008933310362017087
jinnerbichler_flash-home,0.06537180651224384,24.526943696056197,0.059368983,0.0,22.240800725650317,-0.00011282082947216361
jkahn117_aws-news,0.928387024907278,37.707958944162286,0.013001067,0.0,62.14088728204516,-0.0005595867500549587
jlhood_retweet-leaderboard,0.9024815226996924,37.49595721836641,0.013337817,0.0,56.9479636236155,0.0016729798213370834
jquku_Matrix-Chatbot,0.13190548130429375,24.8572704235739,0.05715247,0.0,36.48842912816915,-5.077172675404839e-05
jsarcher_zilgraph,0.8955664492855574,37.45656949397257,0.013401404,0.0,58.19464933003283,0.0013810355459436562
jun108059_Elasticsearch-SpringBoot,0.8917852129360325,35.80558449736159,0.016187103,0.0,58.52107844034868,-0.00012581906156868325
jzyong_GameServer4g,0.15030664772387023,24.87957711909317,0.057007592,0.0,37.32739393142312,0.00028342587982323447
kaleidot725_Draft,0.9295391745509413,38.50300755797456,0.0118730785,0.0,61.855185246335964,2.8163253122710476e-05
kerollesroshdi_Cima-,0.19149383439691178,25.23744200206568,0.054705326,0.0,38.35997557339607,0.00041221575280952203
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.9220345183588061,36.596710709476035,0.014728021,0.0,59.83244176660614,-0.0013628197312768203
kpantos_Azure-How-To,0.43585363602662824,26.871467044072862,0.045324642,0.0,44.30692463855513,-0.002834756079353881
krishnaprasadkv_Linux-Commands,0.922839613853955,38.23216077529346,0.012159772,0.0,56.88897713945362,-0.00011309084855997076
kryptokrauts_ae-prediction-cards,0.930408651702586,39.09318867530339,0.011098753,0.0,59.26263404412393,-0.0017003508067081844
kubescape_host-scanner,0.9058869928573244,36.73682592836785,0.014560476,0.0,57.150051549910536,-0.0012187051825629839
laziestcoder_Budget_App_JS,0.9307841038286834,36.95487329544162,0.013345505,0.0,60.55501970229716,0.0011265158988143038
leekoko_Java-Web,0.9288845417980492,37.296899815595985,0.013237215,0.0,60.42513590154995,3.95849141501937e-05
leopardslab_gocloud,0.9187173150912393,35.34945391409616,0.016927747,0.0,63.52907033132966,0.00020636874564947737
libremfg_getting-started,0.18062367387988473,25.09684039418081,0.055548582,0.0,36.20176041665547,0.0016272484667710886
linhao1998_ChatGPTClient,0.11872501642368473,24.735920739601415,0.057958607,0.0,38.96096463643152,0.00014625149397836707
little-hands_webdbpress-2019-10-ddd,0.885502902064704,34.92586503461421,0.01793175,0.0,61.29215950395257,-0.0014053101638592266
liyangbing_rocketmq-http-gateway,0.9248916536235168,36.88284962303814,0.0143054975,0.0,61.478954792536115,-4.7489786127763586e-05
lkmSasanga_fas-web-app,0.9502239254680346,40.028244030929834,0.009965997,0.0,63.56620244638354,0.0007364087829167875
lkravi_kube8aws,0.9068403387957776,37.26798072506188,0.013675317,0.0,62.188814145896686,-0.0016206874425302924
llvm_torch-mlir,0.9239449904366129,37.45371790090147,0.01340467,0.0,62.44233786727545,0.00024186944818215087
lowes_auditor,0.9114476381801779,38.02155229584885,0.012558444,0.0,57.24785920811043,-0.0018251555351727325
lowtalkers_escape-reality,0.9301848146960373,38.47782325170658,0.011890724,0.0,58.70680643998061,-8.692339092543706e-05
lubkoKuzenko_FE-Interview-Questions,0.9132078799512753,38.72178247355138,0.011559543,0.0,58.09788023006139,-0.0004077080041178747
lvyahui8_http-proxy,0.8025316069388433,33.32012741474048,0.021234587,0.0,57.104566112783424,0.0048203305319781805
madderle_Capstone-Realtime-Streaming-Analytics,0.9436978839919066,39.12507103902681,0.011026367,0.0,62.01589246880603,0.0004201534744514896
marekq_rss-lambda,0.95119839992722,40.381050670866955,0.009566004,0.0,62.958008422613496,0.00011875724220265221
marklogic_cloud-enablement-aws,0.9072004482807458,36.32652038660849,0.015176226,0.0,60.95847492867569,-0.000873618738535421
mateuseap_apache-airflow,0.3994442905023459,26.486298955530255,0.047351602,0.0,42.360571526885536,0.001433377347879132
matrix-io_matrix-malos-zwave,0.7770654588498145,30.956839855334945,0.027696466,0.0,50.298707245907856,0.0007110117092737619
mbotarro_unijobs,0.5806618532568872,29.714268905132467,0.03267236,0.0,60.27960597995245,-2.577330393821869e-05
mcuking_offline-package-webpack-plugin,0.7394122658489616,30.004405189987406,0.026386842,0.0,60.74216554414036,0.000300310407501471
mebaysan_Modern-Data-Architecture,0.8774941565834671,36.11121729544461,0.015636744,0.0,56.79978683224887,0.014051313760103367
medlab_320-online-prototype,0.9108620236673651,37.94411745435638,0.012638681,0.0,56.131135818882846,0.010151861128277066
mendhak_gpslogger,0.8512945981956789,34.8759957153072,0.018032236,0.0,54.946083475207985,0.00014125025730817877
meshery_meshery,0.6760540643631728,28.98146704063231,0.035842564,0.0,54.90583454701208,4.536865138804935e-05
microsoft_azure-realtime-fraud-detection,0.9303569046947103,38.44471882289192,0.011842586,0.0,58.891267063921475,-0.0006924978553314322
microsoft_covid19-BackToWork,0.9206918138563744,37.015093540252465,0.014056864,0.0,62.08769374239685,-0.0006668932827065534
mincloud1501_MSA_miniProject,0.9185876208155331,36.489390829540035,0.014315131,0.0,57.79511617710642,0.0007621252767542124
minism_hotel,0.15523190882416038,24.91992816624124,0.0567435,0.0,35.47334131201278,0.0005730381277103934
miztiik_aws-real-time-use-cases,0.1924660099434986,25.26513325888857,0.05454118,0.0,40.1461282358556,9.323935569036536e-05
mrubash1_trainspotting,0.839471299737074,32.851952787809395,0.022749878,0.0,58.45455504869554,0.0006166190783752227
mxaviersmp_spotify-tracker,0.9393202971110589,37.7432478534531,0.012964524,0.0,64.02441221237532,0.00045212227445228236
ndsev_zswag,0.6246593912183954,28.855705313743645,0.036068667,0.0,50.552862600511894,-0.0005151491028591839
nforge_devnote,0.9056478569229061,36.950667076716805,0.01412546,0.0,57.62855576385189,-0.0008988451046798107
nightingaleproject_Reference-Client,0.888517654671209,36.704336150203886,0.014615941,0.0,56.441438876292764,0.0015310997367602632
nikmis_xentrace-analysis,0.8687901513974414,34.73175719449186,0.018304674,0.0,55.80173970100682,-0.0023605322129279663
nrephi_jupyter-spark-hadoop-docker,0.8757068968104779,34.97628369560158,0.017756829,0.0,55.88582013842954,0.0008811008533025588
numerica-ideas_ni-microservice-nodejs,0.9112073195617635,37.78763682958453,0.012899817,0.0,59.62138598304287,0.0005815680177205737
odh-labs_predictive-maint,0.9221283743586172,36.03957862836823,0.01574872,0.0,63.488247895306245,0.00013283937326159293
onlybakam_reinvent2022-vote-app,0.8396002777258956,33.34199243996678,0.02150455,0.0,55.69340376303032,-0.0008945674276629922
onprem_foundry,0.9191950154759435,38.02397139037053,0.012552314,0.0,60.24524943980808,-0.0006566963191276973
oovk_dataengg-covid19-aws,0.927562894651472,37.61962431413404,0.013148077,0.0,59.514424065141,-0.0012960296466543206
openshift_configuration-anomaly-detection,0.22749431224818742,25.230012428742477,0.054749057,0.0,38.13565887531429,-0.00010139309995791293
opstree_OT-Microservices-Training,0.9080775665068899,37.70857981239017,0.012849023,0.0,57.94631741365489,-0.0008507095477869209
oracle-quickstart_oci-confluent,0.8509524693627196,33.33225124882702,0.020990117,0.0,58.2458901306478,0.0033397575284010933
oracle-quickstart_oci-jenkins,0.9421586115183812,40.18040475489318,0.00979241,0.0,61.2242813865184,0.0007693408484989932
pacmacro_pm-server-spring,0.9289502110313587,37.25219017782271,0.013706897,0.0,58.20518178473077,-8.226015221063692e-05
padok-team_dojo-terraform-aws-security,0.931497651184822,39.958183469098145,0.010048421,0.0,58.67444013619946,-0.0009125454573499486
pagopa_pn-infra,0.9257760736683512,38.3792076835817,0.0120396465,0.0,59.905670786412884,-0.001061804362356976
pau-minoves_jseats,0.8565977505686003,33.52838180935703,0.0210659,0.0,57.950467733680284,-0.00011911717040550534
pgrignaffini_AlgoCrowd,0.9156493195427581,38.45840943123183,0.011942918,0.0,58.002944893781965,0.0004282724975795285
qaware_cloud-native-weather-javaee,0.9045433287154588,35.536395517225415,0.016505776,0.0,60.0349551899702,0.0012673148534100977
qnib_qframe,0.707534942869806,29.647122115735755,0.03191587,0.0,48.450387549152715,0.002310131271457018
quasirsg_Henry-M3,0.8907187383923906,36.94172132339179,0.0142188,0.0,56.44681549973505,0.0036857980132289298
qunarcorp_m_adr_qapm_open_source,0.9146814244813207,36.513055434751095,0.014835134,0.0,59.113039524447906,7.019680325420353e-06
ra1028_VueFlux,0.06728878949018817,24.396314874523974,0.060267687,0.0,24.83401996469871,-0.0001730316577963968
rinkako_CStoreDBMS,0.908611093226298,35.16132379574969,0.017302426,0.0,58.42834753110735,-0.0018440489153970876
rubenbupe_proyectos-data,0.12632931048904897,24.825045775129745,0.057360064,0.0,33.71744374648522,7.212441076677997e-05
ruoccofabrizio_azure-open-ai-embeddings-qna,0.9071465535183104,36.25978038580365,0.01536763,0.0,59.44343222541069,0.0004408858202120951
s-sokolko_smev3_adapter_service,0.9282398986160398,39.43795928845698,0.010668368,0.0,58.16372599585442,0.00019279356271740777
securesecrets_shadeswap,0.9254535097541806,38.82518309461327,0.011448674,0.0,58.556063820477355,-2.5029293591016472e-05
serverdevcamp_camp4_quadcore,0.9048180383301717,35.575830736081855,0.016412327,0.0,58.22883043726988,-0.0014859011044753977
sfujiwara_terraform-google-ai-platform-notification,0.09307318897443802,24.66270891440985,0.058453385,0.0,23.689587287453797,-0.00013330457947687636
shinesolutions_sitechecker-slackbot,0.9073243938193182,36.32626011818369,0.015265829,0.0,58.515979676697285,0.0008974391432135252
solenya-group_solenya,0.9402120947093079,38.5991388514017,0.011749249,0.0,62.108543886485855,-0.00023767564764302855
spagnuolocarmine_serverless-computing-for-iot,0.9183497447712856,36.989580022003814,0.014118332,0.0,59.18639436046864,-9.222559298042833e-05
spikecodes_stotra,0.9416107885767001,38.60082956943623,0.011721689,0.0,62.89857348528428,1.860903291408638e-05
staples-sparx_Wonko,0.9369075733967938,36.491837376202085,0.014960927,0.0,63.25761107102862,-0.00010135315558236848
sugarlabs_musicblocks-v4-lib,0.9214077616184945,36.948665807306284,0.014185094,0.0,61.92243989016751,-0.00010539701513828141
sup2is_e-commerce-project,0.8965969656220997,35.61184300364046,0.015883988,0.0,59.27357240546524,-6.137178800710284e-05
