ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
mincloud1501_MSA_miniProject,0.6343,36.0412,0.0158,89.9027,57.4143,-0.0000
minism_hotel,0.0726,24.9184,0.0568,12.9026,35.4612,-0.0005
miztiik_aws-real-time-use-cases,0.1111,25.0781,0.0557,17.9642,40.0428,0.0011
mrubash1_trainspotting,0.7012,32.9049,0.0226,83.0355,58.4973,0.0061
mxaviersmp_spotify-tracker,0.8181,37.4578,0.0134,89.7568,63.8863,-0.0002
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.3316,28.7835,0.0364,61.5293,50.5128,-0.0046
nforge_devnote,0.4580,36.1204,0.0156,88.8913,57.1651,0.0011
nightingaleproject_Reference-Client,0.6044,36.7716,0.0145,87.9692,56.4708,0.0038
nikmis_xentrace-analysis,0.5512,34.8864,0.0180,86.7822,55.8774,-0.0022
nrephi_jupyter-spark-hadoop-docker,0.5463,33.9339,0.0201,86.7262,55.3664,-0.0041
numerica-ideas_ni-microservice-nodejs,0.6606,37.7819,0.0129,89.7507,59.6188,-0.0000
odh-labs_predictive-maint,0.7881,36.4424,0.0151,88.9135,63.7269,-0.0000
onlybakam_reinvent2022-vote-app,0.5834,33.3991,0.0214,88.2665,55.7238,0.0018
onprem_foundry,0.6973,38.1687,0.0123,89.6931,60.3184,0.0005
oovk_dataengg-covid19-aws,0.5806,36.4569,0.0150,89.8069,58.9344,-0.0001
open-risk_Open_Risk_API,0.6448,38.2417,0.0122,89.5806,58.6973,0.0060
openshift_configuration-anomaly-detection,0.1321,25.2824,0.0544,87.5105,38.1496,-0.0005
opstree_OT-Microservices-Training,0.5808,37.6685,0.0131,89.9024,57.8948,0.0008
oracle-quickstart_oci-confluent,0.5895,33.5621,0.0210,89.8089,58.3584,-0.0011
oracle-quickstart_oci-jenkins,0.6401,39.6475,0.0104,89.7062,60.9601,-0.0027
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.6458,36.7462,0.0145,87.5711,57.9438,0.0002
padok-team_dojo-terraform-aws-security,0.6281,39.9232,0.0101,89.9312,58.6571,-0.0022
pagopa_pn-infra,0.6586,38.2847,0.0122,89.5776,59.8571,0.0039
pau-minoves_jseats,0.6384,33.3137,0.0216,83.3200,57.8440,-0.0026
pgrignaffini_AlgoCrowd,0.5875,37.3320,0.0136,88.3677,57.4400,-0.0096
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.7035,35.2373,0.0173,89.1383,59.8428,-0.0002
qnib_qframe,0.3591,29.7337,0.0326,89.4469,48.5092,-0.0015
quasirsg_Henry-M3,0.5716,37.2821,0.0137,89.6109,56.6194,-0.0012
qunarcorp_m_adr_qapm_open_source,0.7353,36.8259,0.0144,89.9172,59.2886,0.0017
ra1028_VueFlux,0.0232,24.4902,0.0596,6.6467,24.8674,0.0000
rackerlabs_scantron,0.6451,33.5480,0.0210,1.4426,38.4091,-0.0031
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.6365,35.1298,0.0175,86.6084,58.3929,0.0045
rubenbupe_proyectos-data,0.0317,24.8035,0.0575,12.6546,33.6951,0.0001
ruoccofabrizio_azure-open-ai-embeddings-qna,0.7146,36.3451,0.0152,87.8691,59.4858,-0.0030
s-sokolko_smev3_adapter_service,0.6182,38.6849,0.0116,89.5580,57.7870,-0.0037
securesecrets_shadeswap,0.5906,38.5896,0.0118,88.5497,58.4385,0.0006
serverdevcamp_camp4_quadcore,0.6135,35.7060,0.0164,89.8649,58.3096,0.0044
sfujiwara_terraform-google-ai-platform-notification,0.0058,24.6403,0.0586,8.2660,23.6892,0.0008
shawntabrizi_Ethereum-Twitter-Bounty,0.6702,36.1352,0.0156,89.1886,59.2595,-0.0019
shinesolutions_sitechecker-slackbot,0.6320,36.5975,0.0148,89.6967,58.6518,0.0004
solenya-group_solenya,0.7497,37.8900,0.0127,88.8803,61.7535,-0.0008
