ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
tamu-datathon-org_galaxy,0.9356,37.3289,0.0136,0.0000,65.7344,0.0006
tarhses_esp-alarm-clock,0.8778,36.3264,0.0153,0.0000,58.5338,-0.0022
teamgram_teamgram-server,0.9204,36.8330,0.0143,0.0000,61.8839,-0.0006
terrenjpeterson_javawatch,0.8793,35.6420,0.0165,0.0000,57.8618,-0.0007
thangchung_practical-dapr,0.8506,33.6191,0.0205,0.0000,57.3144,-0.0005
thill_kafkacap,0.9225,38.4039,0.0120,0.0000,58.4499,0.0015
today-real-estate_today-real-estate_front-end,0.9215,37.4145,0.0134,0.0000,59.4826,0.0009
turkcellcloud_jupyter-openshift,0.8606,34.1425,0.0196,0.0000,56.8901,0.0005
unnmdnwb3_dora,0.8943,36.1447,0.0156,0.0000,59.2667,0.0029
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.8738,35.5327,0.0167,0.0000,55.2079,0.0002
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.9091,37.4698,0.0133,0.0000,57.3363,-0.0005
victor369basu_Real-time-stock-market-prediction,0.8790,35.9668,0.0159,0.0000,56.9396,-0.0019
victorshinya_serverless-chatbot,0.9579,40.3694,0.0096,0.0000,62.4637,-0.0000
vinijmoura_Azure-DevOps,0.8797,34.6347,0.0181,0.0000,56.0033,-0.0018
vishipayyallore_blazorwasm-apim-api-sql-redis,0.9373,38.9418,0.0112,0.0000,61.4256,-0.0005
whtngus_whtngus.github.io,0.9164,36.8380,0.0144,0.0000,55.9291,0.0075
wso2_chef-apim,0.8244,32.7343,0.0231,0.0000,55.7858,0.0005
xinsongyan_talos_pal_locomotion_slmc,0.8893,35.1405,0.0166,0.0000,58.9451,-0.0001
xydo1990_mlops_zoomcamp_homework,0.9280,38.0217,0.0126,0.0000,61.4752,0.0007
yoshixmk_remarks,0.9057,36.3353,0.0152,0.0000,58.2919,-0.0006
yuwen123441_NVMeAutomation,0.9187,36.8350,0.0143,0.0000,57.2257,-0.0001
zalando-incubator_fabric-gateway,0.3291,26.1123,0.0495,0.0000,43.2891,-0.0002
zeromicro_zero-doc,0.9044,35.2201,0.0173,0.0000,63.4829,-0.0004
zeropaper_visual-fiha,0.8783,36.4916,0.0150,0.0000,57.2427,-0.0017
zmyzheng_TweetMap,0.9145,36.8121,0.0144,0.0000,60.0202,-0.0003
zoolhelmy_ESP8266-Weather-Station,0.9181,36.9496,0.0142,0.0000,58.0333,0.0009
zwt-sdk_zwt,0.7741,31.3206,0.0271,0.0000,51.5559,0.0027


--- SSIM ---
Mean:     0.8206
Median:   0.9083
Variance: 0.0482
Std Dev:  0.2196

--- PSNR ---
Mean:     35.2080
Median:   36.7323
Variance: 17.7737
Std Dev:  4.2159

--- RMSE ---
Mean:     0.0199
Median:   0.0146
Variance: 0.0002
Std Dev:  0.0131

--- SAM ---
Mean:     0.0000
Median:   0.0000
Variance: 0.0000
Std Dev:  0.0000

--- SRE ---
Mean:     56.8782
Median:   58.6850
Variance: 58.7913
Std Dev:  7.6675

--- UIQ ---
Mean:     0.0002
Median:   -0.0000
Variance: 0.0000
Std Dev:  0.0019
