ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
mincloud1501_MSA_miniProject,0.9129,35.8331,0.0156,0.0000,57.2977,0.0005
minism_hotel,0.1526,24.9897,0.0563,0.0000,35.5073,-0.0018
miztiik_aws-real-time-use-cases,0.1902,25.2344,0.0547,0.0000,40.1332,0.0007
mrubash1_trainspotting,0.8449,32.8545,0.0227,0.0000,58.4606,-0.0004
mxaviersmp_spotify-tracker,0.9393,37.6977,0.0130,0.0000,64.0028,0.0001
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.6164,28.7817,0.0364,0.0000,50.5155,-0.0002
nforge_devnote,0.8825,36.2876,0.0153,0.0000,57.2660,0.0040
nightingaleproject_Reference-Client,0.8745,35.9074,0.0160,0.0000,56.0470,0.0015
nikmis_xentrace-analysis,NA,NA,NA,NA,NA,NA
nrephi_jupyter-spark-hadoop-docker,0.8688,34.5292,0.0187,0.0000,55.6452,0.0094
numerica-ideas_ni-microservice-nodejs,0.9118,37.7394,0.0130,0.0000,59.5969,0.0000
odh-labs_predictive-maint,0.9100,35.3461,0.0171,0.0000,63.1435,-0.0003
onlybakam_reinvent2022-vote-app,0.8347,33.3282,0.0215,0.0000,55.6864,-0.0015
onprem_foundry,0.9277,38.3255,0.0121,0.0000,60.3965,0.0008
oovk_dataengg-covid19-aws,0.9288,37.5797,0.0132,0.0000,59.4910,-0.0010
open-risk_Open_Risk_API,0.9120,37.8390,0.0128,0.0000,58.4941,0.0003
openshift_configuration-anomaly-detection,0.2304,25.2724,0.0545,0.0000,38.1582,0.0002
opstree_OT-Microservices-Training,0.9114,36.9382,0.0140,0.0000,57.5460,-0.0004
oracle-quickstart_oci-confluent,0.8470,33.4219,0.0208,0.0000,58.2728,-0.0005
oracle-quickstart_oci-jenkins,0.9266,38.6453,0.0117,0.0000,60.4748,-0.0011
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.8889,35.8101,0.0162,0.0000,57.4753,0.0002
padok-team_dojo-terraform-aws-security,0.9128,38.5696,0.0118,0.0000,57.9801,-0.0004
pagopa_pn-infra,0.8947,36.5888,0.0148,0.0000,59.0007,0.0010
pau-minoves_jseats,0.8402,33.2193,0.0218,0.0000,57.7984,-0.0002
pgrignaffini_AlgoCrowd,0.8910,37.1605,0.0139,0.0000,57.3543,-0.0014
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,NA,NA,NA,NA,NA,NA
qnib_qframe,0.6847,29.6870,0.0318,0.0000,48.4658,0.0026
quasirsg_Henry-M3,0.8937,36.9848,0.0141,0.0000,56.4693,-0.0011
qunarcorp_m_adr_qapm_open_source,0.8992,36.2439,0.0153,0.0000,58.9569,0.0005
ra1028_VueFlux,0.0697,24.5904,0.0589,0.0000,24.9272,0.0001
rackerlabs_scantron,0.7522,33.5478,0.0209,0.0000,38.4091,-0.0011
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.9180,35.4049,0.0168,0.0000,58.5584,0.0013
rubenbupe_proyectos-data,0.1252,24.7703,0.0577,0.0000,33.6911,0.0005
ruoccofabrizio_azure-open-ai-embeddings-qna,0.8288,32.9996,0.0224,0.0000,57.8112,0.0000
s-sokolko_smev3_adapter_service,0.9187,38.9761,0.0113,0.0000,57.9325,-0.0005
securesecrets_shadeswap,0.9212,38.2143,0.0123,0.0000,58.2530,-0.0014
serverdevcamp_camp4_quadcore,0.8979,35.6619,0.0163,0.0000,58.2572,-0.0022
sfujiwara_terraform-google-ai-platform-notification,0.0922,24.6307,0.0587,0.0000,23.6782,0.0002
shawntabrizi_Ethereum-Twitter-Bounty,0.9015,35.7603,0.0163,0.0000,59.0726,0.0019
shinesolutions_sitechecker-slackbot,0.8986,36.2082,0.0155,0.0000,58.4573,-0.0004
solenya-group_solenya,0.9332,37.5993,0.0132,0.0000,61.6173,-0.0007
spagnuolocarmine_serverless-computing-for-iot,0.8784,34.9527,0.0178,0.0000,58.2232,-0.0018
spikecodes_stotra,0.9467,39.1509,0.0110,0.0000,63.1882,0.0002
staples-sparx_Wonko,0.9423,37.0095,0.0141,0.0000,63.5320,-0.0002
sugarlabs_musicblocks-v4-lib,0.9141,36.3246,0.0152,0.0000,61.6049,0.0006
sup2is_e-commerce-project,0.8993,35.8592,0.0154,0.0000,59.4046,0.0005
swir-rs_swir,0.6879,29.7777,0.0324,0.0000,52.3402,-0.0006
takoko55_LectureLens,0.5360,27.5263,0.0420,0.0000,45.0240,0.0009
tamu-datathon-org_galaxy,0.9375,37.2151,0.0138,0.0000,65.6846,-0.0005
tarhses_esp-alarm-clock,NA,NA,NA,NA,NA,NA
