ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
jkahn117_aws-news,0.7129,37.7101,0.0130,89.0609,62.1409,-0.0016
jlhood_retweet-leaderboard,0.5948,37.4957,0.0133,89.2976,56.9480,0.0030
jquku_Matrix-Chatbot,0.0835,24.8804,0.0570,10.3371,36.4884,-0.0002
jsarcher_zilgraph,0.5730,37.4559,0.0134,88.5881,58.1946,0.0027
jun108059_Elasticsearch-SpringBoot,0.5959,35.8120,0.0162,89.3868,58.5211,-0.0003
jzyong_GameServer4g,0.0769,24.9053,0.0569,12.5705,37.3274,0.0011
kaleidot725_Draft,0.4159,38.5046,0.0119,88.6137,61.8552,0.0000
kansiris_Angular-Interview-Questions-Answers,NA,NA,NA,NA,NA,NA
kerollesroshdi_Cima-,0.0974,25.2556,0.0546,17.2488,38.3600,0.0010
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.6925,36.6007,0.0148,89.8963,59.8324,-0.0034
kpantos_Azure-How-To,0.2190,26.8691,0.0453,42.3736,44.3069,-0.0054
krishnaprasadkv_Linux-Commands,0.5161,38.2348,0.0123,89.8633,56.8890,-0.0002
kryptokrauts_ae-prediction-cards,0.6572,39.0947,0.0111,89.5707,59.2626,-0.0043
kubescape_host-scanner,0.6366,36.7367,0.0146,87.3010,57.1500,-0.0027
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.7124,36.9277,0.0142,89.9373,60.5550,0.0021
leekoko_Java-Web,0.7409,37.2985,0.0136,89.9447,60.4251,0.0001
leopardslab_gocloud,0.7697,35.3322,0.0171,89.6548,63.5291,0.0006
libremfg_getting-started,0.0423,25.1109,0.0555,22.2723,36.2018,0.0032
linhao1998_ChatGPTClient,0.0061,24.7857,0.0576,10.8128,38.9610,0.0003
little-hands_webdbpress-2019-10-ddd,0.6972,34.9253,0.0179,84.2686,61.2922,-0.0041
liyangbing_rocketmq-http-gateway,0.7533,36.8683,0.0143,89.9181,61.4790,-0.0002
lkmSasanga_fas-web-app,0.8017,40.0353,0.0100,88.8976,63.5662,0.0031
lkravi_kube8aws,0.5140,37.2569,0.0137,88.2997,62.1888,-0.0016
llvm_torch-mlir,0.7508,37.4487,0.0134,87.8593,62.4423,0.0008
lovasoa_SuperLogger,NA,NA,NA,NA,NA,NA
lowes_auditor,0.5822,38.0214,0.0126,89.2584,57.2479,-0.0038
lowtalkers_escape-reality,0.6565,38.4753,0.0119,89.4542,58.7068,-0.0002
lubkoKuzenko_FE-Interview-Questions,0.4578,38.7209,0.0116,89.9275,58.0979,-0.0006
lvyahui8_http-proxy,0.4749,33.3148,0.0216,87.7039,57.1046,0.0067
madderle_Capstone-Realtime-Streaming-Analytics,0.7252,39.1256,0.0111,89.9298,62.0159,0.0012
marekq_rss-lambda,0.7428,40.3802,0.0096,89.9604,62.9580,0.0004
marklogic_cloud-enablement-aws,0.6644,36.3252,0.0153,88.7288,60.9585,-0.0023
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.2497,26.4817,0.0474,88.5667,42.3606,0.0030
matrix-io_matrix-malos-zwave,0.4009,30.9550,0.0283,89.4879,50.2987,0.0012
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5062,28.0305,0.0397,52.5845,60.2796,-0.0001
mcuking_offline-package-webpack-plugin,0.6026,30.0539,0.0314,89.8381,60.7422,0.0012
mebaysan_Modern-Data-Architecture,0.4943,36.1120,0.0156,89.6171,56.7998,0.0232
medlab_320-online-prototype,0.5847,37.9441,0.0127,89.0133,56.1311,0.0194
mendhak_gpslogger,0.5333,34.8758,0.0180,84.8461,54.9461,0.0003
meshery_meshery,0.5495,28.9217,0.0358,89.5269,54.9058,0.0002
michaelsrichter_azure.owasp,0.6073,35.4503,0.0169,89.9217,56.7373,0.0031
microsoft_azure-realtime-fraud-detection,0.6363,38.4449,0.0120,89.3373,58.8913,-0.0015
microsoft_covid19-BackToWork,0.7360,37.0124,0.0141,89.3077,62.0877,-0.0022
mincloud1501_MSA_miniProject,0.6719,36.4901,0.0150,89.9111,57.7951,0.0018
minism_hotel,0.0882,24.9427,0.0566,12.9219,35.4733,0.0020
miztiik_aws-real-time-use-cases,0.1186,25.2853,0.0544,17.9737,40.1461,0.0003
mrubash1_trainspotting,0.6493,32.8239,0.0228,83.0180,58.4546,0.0017
mxaviersmp_spotify-tracker,0.8114,37.7332,0.0130,89.7696,64.0244,0.0021
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.3224,28.8630,0.0360,61.5178,50.5529,-0.0009
nforge_devnote,0.5564,36.9552,0.0142,88.9376,57.6286,-0.0017
nightingaleproject_Reference-Client,0.5652,36.7128,0.0146,87.9634,56.4414,0.0030
nikmis_xentrace-analysis,0.5203,34.7305,0.0183,86.7817,55.8017,-0.0042
nrephi_jupyter-spark-hadoop-docker,0.5628,34.9794,0.0178,86.8379,55.8858,0.0018
numerica-ideas_ni-microservice-nodejs,0.6180,37.7889,0.0129,89.7499,59.6214,0.0013
