ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
fdrennan_ndexr-platform,0.0864,24.9000,0.0569,0.0000,26.6670,-0.0002
fecgov_fec-eregs,0.9199,37.8936,0.0127,0.0000,61.0023,-0.0008
florianhoehn_sf-apex-rest-api,0.8996,35.5421,0.0167,0.0000,61.1070,-0.0001
fredrikhgrelland_data-mesh,0.9333,39.8843,0.0101,0.0000,57.8200,0.0092
freenowtech_AndroidCI,0.9517,38.5143,0.0117,0.0000,64.5747,-0.0001
gabrielfarah_OpenHub,0.9075,35.8931,0.0158,0.0000,57.1901,0.0010
gaiax_fLibra,0.9109,36.9286,0.0142,0.0000,56.9501,0.0007
gapfish_deployer,0.8548,34.2191,0.0194,0.0000,53.2008,-0.0018
gcba-iris_iris,0.1464,24.8874,0.0570,0.0000,33.2537,0.0003
gdsc-ys_mlops,0.9347,37.3321,0.0136,0.0000,63.1941,-0.0001
geovanegodoi_MicroServicesPOC,0.8927,35.7723,0.0162,0.0000,59.6263,-0.0008
googleinterns_typescript-flag-upgrade,0.1008,24.7387,0.0579,0.0000,31.8766,-0.0001
gpsnmeajp_VirtualMotionTracker,0.7873,31.6090,0.0261,0.0000,54.9065,-0.0005
gray-panda_grayrepo,0.9201,34.6777,0.0184,0.0000,60.7176,-0.0001
greatfarmer_fifarm,0.9189,36.2610,0.0153,0.0000,61.7075,0.0046
gregoryjohnsonjg6_angular-dotnet-core-docker,0.9231,37.3093,0.0136,0.0000,62.6236,0.0001
gustavung_Graphrec,0.9425,39.3887,0.0107,0.0000,61.3478,-0.0003
hamzatugrul_surl,0.9055,37.9865,0.0126,0.0000,59.3375,0.0011
heli-os_member-invitation-java-springboot,0.9537,40.8710,0.0090,0.0000,63.6838,-0.0000
hex-js_nodejs-hexagonal-boilerplate-ts,0.8646,35.0943,0.0176,0.0000,57.1134,0.0029
hotshot07_distributed_systems,0.9440,39.0587,0.0111,0.0000,60.4446,-0.0003
hyeonsangjeon_AWS-LLM-SageMaker,0.3929,26.4249,0.0477,0.0000,43.9258,0.0015
hyeonsangjeon_youtube-dl-nas,0.9349,38.6670,0.0116,0.0000,61.2285,0.0007
hyper-prog_hasses,0.8617,34.7289,0.0183,0.0000,58.0144,0.0008
hypertrack_live-app-android,0.9321,38.0519,0.0125,0.0000,62.1331,0.0003
i5ting_stuq-koa,0.8935,35.4779,0.0166,0.0000,57.8357,-0.0001
ibm-hyperknowledge_hklib,0.8478,33.4613,0.0212,0.0000,57.0072,0.0001
iceland2k14_Kangrand,0.9187,36.0021,0.0157,0.0000,56.9128,0.0012
icoxfog417_karura,0.9210,36.5874,0.0148,0.0000,60.9238,0.0004
imamabdulazis_FlutterCleanArchitecture,0.8325,33.4429,0.0213,0.0000,53.7142,-0.0070
inIT-HF_gr-corrsounder,0.7944,32.5203,0.0237,0.0000,53.1376,0.0004
ingeniala_heybluekata,0.8954,35.6969,0.0163,0.0000,59.7717,0.0005
inovex_scrumlr.io,0.8949,37.6208,0.0131,0.0000,56.0958,0.0008
input-output-hk_marlowe-starter-kit,0.8930,36.8816,0.0143,0.0000,58.2887,-0.0009
intel_edge-insights-vision,0.5446,27.6104,0.0410,0.0000,47.7973,0.0018
itays123_partydeck,0.7959,31.8193,0.0255,0.0000,59.0364,0.0001
itselavia_edge-computing-platform-for-deep-learning-apps,0.9263,36.5406,0.0149,0.0000,65.6738,0.0008
jes_autopatzer,0.9270,37.5202,0.0133,0.0000,62.0205,-0.0001
jinnerbichler_flash-home,0.0638,24.5008,0.0595,0.0000,22.2280,0.0001
jkahn117_aws-news,0.9315,37.7877,0.0129,0.0000,62.1887,0.0002
jlhood_retweet-leaderboard,0.9091,37.7683,0.0129,0.0000,57.0826,0.0007
jquku_Matrix-Chatbot,0.1324,24.8011,0.0575,0.0000,36.4619,-0.0002
jsarcher_zilgraph,0.9169,38.1103,0.0124,0.0000,58.5224,0.0002
jun108059_Elasticsearch-SpringBoot,0.8870,35.0475,0.0176,0.0000,58.1992,0.0002
jzyong_GameServer4g,0.1489,24.9323,0.0567,0.0000,37.3527,-0.0001
kaleidot725_Draft,0.9186,37.9825,0.0126,0.0000,61.5930,-0.0003
kansiris_Angular-Interview-Questions-Answers,0.9330,39.6295,0.0104,0.0000,58.5742,-0.0014
kerollesroshdi_Cima-,0.1970,25.3553,0.0540,0.0000,38.4195,0.0004
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.9207,36.6304,0.0147,0.0000,59.8411,-0.0011
kpantos_Azure-How-To,0.4374,26.8834,0.0453,0.0000,44.3129,0.0013
krishnaprasadkv_Linux-Commands,0.9238,37.7621,0.0128,0.0000,56.6167,0.0013
kryptokrauts_ae-prediction-cards,0.9248,38.8295,0.0114,0.0000,59.1303,0.0005
kubescape_host-scanner,0.9058,36.6153,0.0148,0.0000,57.0901,-0.0002
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.9225,37.0186,0.0134,89.9376,60.4620,0.0015
leekoko_Java-Web,0.9296,37.5922,0.0127,0.0000,60.6900,0.0002
leopardslab_gocloud,0.9151,35.1773,0.0173,0.0000,63.4211,-0.0006
libremfg_getting-started,NA,NA,NA,NA,NA,NA
linhao1998_ChatGPTClient,0.1239,24.8720,0.0571,0.0000,39.0215,0.0001
little-hands_webdbpress-2019-10-ddd,0.8910,35.1093,0.0176,0.0000,61.3837,-0.0015
liyangbing_rocketmq-http-gateway,0.9342,36.8966,0.0143,0.0000,61.4887,0.0001
lkmSasanga_fas-web-app,0.9384,37.7008,0.0129,0.0000,62.5224,0.0004
lkravi_kube8aws,NA,NA,NA,NA,NA,NA
llvm_torch-mlir,0.9173,37.0442,0.0141,0.0000,62.2375,0.0002
lovasoa_SuperLogger,0.9225,37.4824,0.0133,0.0000,60.2657,-0.0007
lowes_auditor,0.9116,37.7539,0.0129,0.0000,57.1217,-0.0012
lowtalkers_escape-reality,0.9347,38.4351,0.0120,0.0000,58.6755,0.0010
lubkoKuzenko_FE-Interview-Questions,0.9152,38.0857,0.0124,0.0000,57.8441,0.0003
lvyahui8_http-proxy,0.8010,33.2710,0.0214,0.0000,56.9952,0.0007
madderle_Capstone-Realtime-Streaming-Analytics,NA,NA,NA,NA,NA,NA
marekq_rss-lambda,0.9404,39.4652,0.0106,0.0000,62.4979,-0.0006
marklogic_cloud-enablement-aws,0.9066,36.1969,0.0154,0.0000,60.8941,0.0013
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.4120,26.4898,0.0473,0.0000,42.3630,0.0009
matrix-io_matrix-malos-zwave,NA,NA,NA,NA,NA,NA
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5874,29.7143,0.0327,0.0000,60.2917,0.0000
mcuking_offline-package-webpack-plugin,0.7326,30.0645,0.0267,0.0000,60.2092,0.0005
mebaysan_Modern-Data-Architecture,0.8881,36.4613,0.0150,0.0000,56.9767,-0.0023
medlab_320-online-prototype,0.9076,37.6753,0.0130,0.0000,55.9953,0.0005
mendhak_gpslogger,0.8560,35.0270,0.0177,0.0000,55.0236,0.0013
meshery_meshery,0.6782,29.0585,0.0355,0.0000,54.9390,-0.0000
