ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
shinesolutions_sitechecker-slackbot,0.6162,36.3588,0.0152,89.6631,58.5329,0.0008
solenya-group_solenya,0.7288,38.3087,0.0121,88.9275,61.9628,0.0001
spagnuolocarmine_serverless-computing-for-iot,0.6738,36.7252,0.0146,89.5893,59.0499,0.0052
spikecodes_stotra,0.7858,38.4219,0.0120,89.7138,62.8072,0.0007
staples-sparx_Wonko,0.8053,36.0623,0.0157,88.7959,63.0553,0.0026
sugarlabs_musicblocks-v4-lib,0.7864,37.1055,0.0140,89.2890,62.0052,-0.0008
sup2is_e-commerce-project,0.5655,35.7405,0.0163,89.6909,59.4197,-0.0013
swir-rs_swir,0.4112,29.7575,0.0325,66.7453,52.3260,0.0025
takoko55_LectureLens,0.3551,27.4363,0.0425,89.3059,44.9829,-0.0021
tamu-datathon-org_galaxy,0.8193,37.4775,0.0134,87.7741,65.8149,-0.0009
tarhses_esp-alarm-clock,0.6010,36.5521,0.0149,87.4385,58.6465,-0.0027
teamgram_teamgram-server,0.7114,37.8299,0.0128,89.5357,62.4397,-0.0003
terrenjpeterson_javawatch,0.6035,35.9171,0.0160,88.3618,57.9998,0.0001
thangchung_practical-dapr,0.5310,33.4868,0.0212,89.1956,57.2495,-0.0060
thill_kafkacap,0.6483,37.7654,0.0129,88.3678,58.1297,-0.0038
today-real-estate_today-real-estate_front-end,0.7041,38.0302,0.0125,89.7856,59.7995,-0.0004
turkcellcloud_jupyter-openshift,0.5790,34.1843,0.0195,87.5612,56.9100,0.0011
unnmdnwb3_dora,0.6220,36.1550,0.0156,89.5135,59.2717,-0.0014
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.4650,35.4623,0.0169,88.6151,55.1791,-0.0029
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.5506,37.1300,0.0139,88.3976,57.1438,0.0044
victor369basu_Real-time-stock-market-prediction,0.6245,36.4571,0.0150,86.9820,57.1848,0.0029
victorshinya_serverless-chatbot,0.7730,39.2430,0.0109,89.9342,61.8978,0.0015
vinijmoura_Azure-DevOps,0.6496,35.0092,0.0178,89.9280,56.2473,0.0018
vishipayyallore_blazorwasm-apim-api-sql-redis,0.7075,39.0147,0.0112,89.8220,61.4672,0.0006
whtngus_whtngus.github.io,0.5849,36.6169,0.0148,89.2830,55.8153,0.0000
wso2_chef-apim,0.5464,32.7051,0.0232,89.7845,55.7788,-0.0015
xinsongyan_talos_pal_locomotion_slmc,0.6400,34.9821,0.0178,89.8612,58.8797,-0.0029
xydo1990_mlops_zoomcamp_homework,0.6821,37.9008,0.0127,89.3106,61.4148,0.0105
yoshixmk_remarks,0.6695,36.4560,0.0150,88.9788,58.3518,0.0010
yuwen123441_NVMeAutomation,0.6162,37.0731,0.0140,89.9088,57.3452,0.0039
zalando-incubator_fabric-gateway,0.1802,26.0735,0.0497,32.6908,43.2621,0.0040
zeromicro_zero-doc,0.7326,35.1420,0.0175,89.7880,63.4592,0.0037
zeropaper_visual-fiha,0.5401,36.7386,0.0146,87.0680,57.3663,-0.0026
zmyzheng_TweetMap,0.0165,24.7702,0.0577,23.7910,54.0040,-0.0001
zoolhelmy_ESP8266-Weather-Station,0.6218,36.2832,0.0153,88.9058,57.6969,-0.0031
zwt-sdk_zwt,0.4438,31.1425,0.0277,82.9301,51.4693,-0.0097
