ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
UoA-eResearch_hub-stack,0.9092,36.4642,0.0149,0.0000,61.5118,0.0003
WeBankFinTech_DeFiBus,0.9115,37.0442,0.0140,0.0000,58.3732,-0.0006
XenitAB_git-auth-proxy,0.0941,24.6618,0.0584,0.0000,50.3670,-0.0005
Xsidelight_flutter_interview_questions,0.6549,29.4848,0.0335,0.0000,49.8623,-0.0020
YW-Ma_Algorithms-Visualizer,0.9405,38.4077,0.0120,0.0000,64.8091,0.0000
YashwantChauhan_SDL,0.9276,37.9961,0.0125,0.0000,59.8807,0.0002
ZID-Automat_Controller-ZIDAutomat,NA,NA,NA,NA,NA,NA
ZIDAutomat,NA,NA,NA,NA,NA,NA
abel-gr_warehouse-robot,0.8551,35.0875,0.0176,0.0000,56.4946,0.0020
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws,0.5926,28.1043,0.0393,0.0000,50.0221,-0.0002
afonsocastro_larcc_interface,NA,NA,NA,NA,NA,NA
alanchn31_Movalytics-Data-Warehouse,0.9242,37.8631,0.0128,0.0000,60.0478,-0.0007
alexandredev3_nodejs-clean-architeture,0.8504,33.7545,0.0205,0.0000,55.1198,0.0005
alexprut_earth-defender,0.0890,24.5749,0.0590,0.0000,51.3230,-0.0004
alextanhongpin_node-rest,0.8489,32.5773,0.0229,0.0000,55.4048,-0.0005
alfredcs_immersion_day_labs,0.8998,36.4245,0.0151,0.0000,58.6308,0.0029
aliyun_packagist-mirror,0.2197,25.3061,0.0543,0.0000,45.3384,-0.0000
allegroai_clearml-agent,0.9156,36.8011,0.0144,0.0000,62.4827,-0.0007
andersonkmi_credit-card-bindb-service-aws,0.8870,33.2439,0.0218,0.0000,61.0301,-0.0003
andrempmattos_harsh-payload,0.8751,36.9008,0.0143,0.0000,58.9250,0.0003
anjuchamantha_EMonitor,0.9364,39.4102,0.0107,0.0000,60.1183,-0.0009
ankithans_codeX,0.9332,39.1129,0.0111,0.0000,57.3160,-0.0040
annashres_CustomerBot,0.1283,28.3027,0.0384,0.0000,56.4250,-0.0001
anvasquezre_sabiduria_asegurada_experiments,0.8869,36.3849,0.0152,0.0000,57.2555,0.0003
apache_apisix-dashboard,0.9311,37.2620,0.0137,0.0000,60.5799,-0.0007
apigee_consumer-data-standards-au,0.9343,37.3889,0.0128,0.0000,58.3535,0.0007
argrecsys_argael,0.5429,27.8301,0.0406,0.0000,54.0537,-0.0000
arkaneshiro_Sound-Zone,0.0784,25.1534,0.0552,0.0000,56.0897,-0.0000
ashavijit_Face-Find,0.9477,38.3483,0.0120,0.0000,63.7218,-0.0001
aurelien-m_raspberrypi-rustpy,0.8410,32.3806,0.0238,0.0000,57.1214,0.0004
avarghesein_ActiveX,NA,NA,NA,NA,NA,NA
avarghesein_ActiveX.NET,NA,NA,NA,NA,NA,NA
aws-solutions_automated-security-response-on-aws,0.8978,36.8496,0.0143,0.0000,61.4822,0.0004
aws-solutions_iot-device-simulator,0.0899,24.5764,0.0590,0.0000,29.3637,-0.0002
awslabs_benchmark-ai,0.8646,36.6015,0.0148,0.0000,56.4519,-0.0006
azuregomez_SecurePaaS,0.9498,38.8164,0.0114,0.0000,63.4622,0.0002
badr42_oke_A1,0.8067,31.9780,0.0249,0.0000,56.1902,-0.0021
balajich_resilience4j-helloworld,0.9178,37.3341,0.0136,0.0000,60.2872,-0.0003
ballerina-platform_asyncapi-tools,0.9374,38.8848,0.0114,0.0000,62.1338,-0.0003
batatero_arquiteturaPHP00,0.9207,36.8790,0.0143,0.0000,62.8477,-0.0011
bcgov_embc-ess,NA,NA,NA,NA,NA,NA
becloudway_serverless-data-pipeline,0.9389,38.1013,0.0124,0.0000,61.8136,0.0001
beston123_Tarzan,0.9252,37.4280,0.0134,0.0000,62.4903,-0.0001
bianjieai_tibc,0.8526,35.6660,0.0165,0.0000,55.6201,-0.0033
blentle_hikarikeeper,0.6568,28.8245,0.0359,0.0000,54.2069,-0.0000
blockchain-signaling-system_bloss-core,0.8974,34.4625,0.0189,0.0000,60.7420,0.0001
bluekiri_mlab,0.9043,37.5222,0.0133,0.0000,57.1873,-0.0009
boot2podman_machine,0.8862,36.1786,0.0153,0.0000,53.3726,0.0151
brightzheng100_instana-handson-labs,0.1046,24.9887,0.0563,0.0000,54.8229,0.0004
btcpayserver_btcpayserver-doc,0.7712,30.9788,0.0282,0.0000,55.1114,0.0007
calmato_gran-book,0.9157,35.3374,0.0166,0.0000,60.1357,0.0003
cap-ntu_Video-to-Retail-Platform,0.9226,38.3162,0.0121,0.0000,58.9613,-0.0003
caraml-dev_turing,0.9471,38.7325,0.0115,0.0000,65.0022,-0.0004
castle-finance_vault-transaction-indexer,0.9338,37.9735,0.0126,0.0000,62.2290,0.0001
chaitin_veinmind-tools,0.9369,40.2490,0.0097,0.0000,59.5921,0.0016
chirgjin_track-my-events,0.9650,41.9188,0.0081,0.0000,63.8430,0.0002
chrispiro_deploy_plotly_app_on_gcp,0.9326,37.9379,0.0125,0.0000,59.9987,-0.0002
chsakell_planet-scale-azure,0.5194,35.9675,0.0155,0.0000,44.2613,-0.0002
clemgbld_blog_back_office,0.9390,39.0734,0.0111,0.0000,61.9201,-0.0005
codahale_sneaker,0.2109,25.2725,0.0545,0.0000,38.2852,0.0001
codestates_BEB-05-LeeSea,0.9340,37.0867,0.0136,0.0000,60.3264,-0.0002
cordon-thiago_airflow-spark,0.1059,24.6775,0.0583,0.0000,51.1094,0.0008
coverage-robot_core,0.9506,39.0769,0.0111,0.0000,64.3610,0.0002
danielfm_prometheus-for-developers,0.9193,37.3516,0.0136,0.0000,61.9298,-0.0010
darrenyao87_tnn-models,0.9156,36.7620,0.0145,0.0000,60.5181,0.0020
david3107_squatm3gator,0.8957,35.3304,0.0171,0.0000,59.5693,0.0004
davidlandry93_glo4001,0.8810,34.6031,0.0185,0.0000,57.8345,-0.0010
de1ux_statlord,0.9356,39.7788,0.0103,0.0000,60.1333,0.0024
decentraland_catalyst,NA,NA,NA,NA,NA,NA
dich1_bookshelf-web,0.9401,38.4789,0.0119,0.0000,61.4655,-0.0003
doitintl_banias,0.9507,40.4627,0.0095,0.0000,60.5520,0.0005
domingo1021_Bunny-code,0.9290,37.5298,0.0133,0.0000,62.3965,-0.0010
dowjones_hammer,0.9099,37.0592,0.0140,0.0000,60.2200,0.0003
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.9264,37.8351,0.0128,0.0000,62.2531,0.0011
dspace-group_simphera-reference-architecture-azure,0.9461,38.6709,0.0116,0.0000,64.3751,0.0002
duanfuxiang0_MysqlMigrationTool,0.9447,39.9621,0.0100,0.0000,62.0773,-0.0003
dwt0317_Search_Adserver,0.8997,36.3130,0.0151,0.0000,57.8949,0.0010
dylanvanh_MunchOut,0.9492,38.4766,0.0119,0.0000,65.2453,-0.0001
eProsima_FIWARE-SH,0.5227,27.6010,0.0417,0.0000,54.0932,0.0008
eProsima_Integration-Service,0.2910,25.8363,0.0511,0.0000,48.0142,0.0002
ebu_PlugIt,0.9101,37.7930,0.0129,0.0000,58.0775,-0.0001
elavia_edge-computing-platform-for-deep-learning-apps,NA,NA,NA,NA,NA,NA
elloza_Android-Developer-Certification,0.9238,38.1575,0.0124,0.0000,61.9973,0.0000
elpapi42_deep-deblurring,0.9368,37.7275,0.0129,0.0000,61.9927,0.0002
emreturgutce_stock-management,0.9375,37.8464,0.0128,0.0000,62.9420,-0.0004
eqbal_CarND_Capstone_CarX,0.9194,36.9692,0.0141,0.0000,60.6093,0.0006
ertis-research_lwm2m-blockchain,0.9027,35.8062,0.0162,0.0000,60.6850,-0.0010
ev2900_OpenSearch_Dashboard_Nginx_Proxy,0.9301,38.5406,0.0118,0.0000,60.1939,-0.0004
exmgr_GatewayXM,0.6404,31.4591,0.0266,0.0000,45.7270,0.0005
fdrennan_ndexr-platform,0.0785,24.6000,0.0589,0.0000,26.5077,-0.0004
fecgov_fec-eregs,0.9124,37.5059,0.0133,0.0000,60.8077,-0.0022
florianhoehn_sf-apex-rest-api,0.9030,35.5572,0.0167,0.0000,61.1050,0.0006
fredrikhgrelland_data-mesh,0.9130,38.8868,0.0114,0.0000,57.3128,-0.0055
freenowtech_AndroidCI,0.9421,37.8971,0.0127,0.0000,64.1946,0.0013
gabrielfarah_OpenHub,0.9180,36.7614,0.0143,0.0000,57.5822,0.0025
gaiax_fLibra,0.9008,36.7989,0.0144,0.0000,56.8835,-0.0009
gapfish_deployer,0.8706,34.4349,0.0189,0.0000,53.3184,-0.0013
gcba-iris_iris,0.1472,24.8906,0.0569,0.0000,33.2547,-0.0004
gdsc-ys_mlops,0.9347,37.4564,0.0134,0.0000,63.2561,-0.0004
geovanegodoi_MicroServicesPOC,0.8830,35.5221,0.0166,0.0000,59.4858,0.0015
googleinterns_typescript-flag-upgrade,0.1025,24.7074,0.0581,0.0000,31.8552,-0.0001
gpsnmeajp_VirtualMotionTracker,0.7940,31.3530,0.0269,0.0000,54.8059,0.0002
gray-panda_grayrepo,0.9239,34.6354,0.0185,0.0000,60.6991,0.0001
greatfarmer_fifarm,0.9322,37.8958,0.0127,0.0000,62.4763,-0.0007
gregoryjohnsonjg6_angular-dotnet-core-docker,0.9302,37.2801,0.0136,0.0000,62.6174,-0.0007
gustavung_Graphrec,0.9563,40.5884,0.0093,0.0000,61.9472,0.0008
hamzatugrul_surl,0.9111,38.4333,0.0120,0.0000,59.5603,-0.0003
heli-os_member-invitation-java-springboot,0.9472,40.1977,0.0098,0.0000,63.3485,0.0014
hex-js_nodejs-hexagonal-boilerplate-ts,0.8713,35.3276,0.0171,0.0000,57.2289,0.0002
hotshot07_distributed_systems,0.9238,37.9911,0.0126,0.0000,59.9064,0.0009
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,0.3919,26.4076,0.0478,0.0000,43.9163,-0.0023
hyeonsangjeon_youtube-dl-nas,0.9279,38.2988,0.0121,0.0000,61.0378,0.0002
hyper-prog_hasses,0.8830,35.0908,0.0175,0.0000,58.2004,-0.0013
hypertrack_live-app-android,0.9367,38.2695,0.0122,0.0000,62.2478,0.0012
i5ting_stuq-koa,0.8974,35.5312,0.0165,0.0000,57.8628,0.0000
ibm-hyperknowledge_hklib,0.8459,33.4536,0.0212,0.0000,57.0035,0.0010
iceland2k14_Kangrand,0.9114,36.0312,0.0156,0.0000,56.9265,0.0002
icoxfog417_karura,0.9244,36.5733,0.0148,0.0000,60.9165,-0.0001
imamabdulazis_FlutterCleanArchitecture,0.8348,33.6217,0.0208,0.0000,53.8043,0.0016
inIT-HF_gr-corrsounder,NA,NA,NA,NA,NA,NA
ingeniala_heybluekata,0.9239,37.4759,0.0134,0.0000,60.6045,0.0025
inovex_scrumlr,NA,NA,NA,NA,NA,NA
inovex_scrumlr.io,NA,NA,NA,NA,NA,NA
input-output-hk_marlowe-starter-kit,0.8824,36.5238,0.0149,0.0000,58.1075,0.0004
intel_edge-insights-vision,0.3765,30.6553,0.0285,0.0000,48.4421,0.0005
itays123_partydeck,0.7889,31.0294,0.0279,0.0000,58.6984,0.0001
itselavia_edge-computing-platform-for-deep-learning-apps,NA,NA,NA,NA,NA,NA
jes_autopatzer,0.9262,37.4462,0.0134,0.0000,61.9836,-0.0004
jinnerbichler_flash-home,0.0649,24.4982,0.0596,0.0000,22.2267,0.0001
jkahn117_aws-news,0.9273,37.7110,0.0130,0.0000,62.1447,-0.0004
jlhood_retweet-leaderboard,0.9084,37.5858,0.0132,0.0000,56.9917,0.0008
jquku_Matrix-Chatbot,0.1321,24.8113,0.0575,0.0000,36.4663,-0.0003
jsarcher_zilgraph,0.9026,37.8900,0.0127,0.0000,58.4115,-0.0015
jun108059_Elasticsearch-SpringBoot,0.8905,35.7336,0.0163,0.0000,58.4833,-0.0002
jzyong_GameServer4g,0.1494,24.8883,0.0569,0.0000,37.3323,0.0001
kaleidot725_Draft,0.9123,37.3377,0.0136,0.0000,61.2649,-0.0019
kansiris_Angular-Interview-Questions-Answers,0.9194,38.6764,0.0116,0.0000,58.0768,-0.0000
kerollesroshdi_Cima-,0.1929,25.2120,0.0549,0.0000,38.3473,-0.0017
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.9141,36.3948,0.0151,0.0000,59.7207,-0.0007
kpantos_Azure-How-To,0.4357,26.8019,0.0457,0.0000,44.2726,0.0002
