ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
andersonkmi_credit-card-bindb-service-aws,0.6994,33.2347,0.0218,89.6870,61.0431
andrempmattos_harsh-payload,0.5278,37.5155,0.0133,87.3743,59.2306
anjuchamantha_EMonitor,0.6743,36.6328,0.0147,89.4859,58.8000
ankithans_codeX,0.5205,37.6655,0.0131,89.2690,56.5912
annashres_CustomerBot,0.5893,32.5818,0.0235,89.7308,58.5936
anvasquezre_sabiduria_asegurada_experiments,0.5734,34.5055,0.0188,87.2856,56.3386
apache_apisix-dashboard,0.7078,36.9469,0.0142,89.8214,60.4379
apigee_consumer-data-standards-au,0.6658,37.4295,0.0134,89.7480,58.0606
argrecsys_argael,0.4389,27.6941,0.0412,50.3953,53.9792
arkaneshiro_Sound-Zone,0.7350,35.3387,0.0171,87.2922,61.2185
ashavijit_Face-Find,0.8255,39.3944,0.0107,89.9425,64.3181
aurelien-m_raspberrypi-rustpy,0.6495,32.3492,0.0241,89.6786,57.0711
avarghesein_ActiveX.NET,0.6363,36.7228,0.0146,89.7667,57.0883
aws-solutions_automated-security-response-on-aws,0.7528,37.0721,0.0140,89.0212,61.7775
aws-solutions_iot-device-simulator,0.0347,24.7754,0.0577,9.4150,29.4422
awslabs_benchmark-ai,0.5824,36.1050,0.0157,86.6674,56.2257
azuregomez_SecurePaaS,0.8445,39.5049,0.0106,89.7809,63.9165
badr42_oke_A1,0.5878,38.4259,0.0120,89.7415,59.2814
balajich_resilience4j-helloworld,0.7579,37.5778,0.0132,87.8464,60.4094
ballerina-platform_asyncapi-tools,0.7914,38.8556,0.0114,89.8279,62.1237
batatero_arquiteturaPHP00,0.7706,37.4221,0.0135,88.4982,63.1266
bcgov_embc-ess,NA,NA,NA,NA,NA,NA
becloudway_serverless-data-pipeline,0.7665,36.5073,0.0149,89.7203,61.1209
beston123_Tarzan,0.7514,36.9519,0.0142,89.3064,62.2476
bianjieai_tibc,0.6367,36.6369,0.0147,85.6584,56.1057
blentle_hikarikeeper,0.5010,29.1026,0.0351,68.4498,54.2953
blockchain-signaling-system_bloss-core,0.7640,34.3749,0.0191,89.3375,60.6991
bluekiri_mlab,0.5348,37.2895,0.0137,88.6724,57.0719
boot2podman_machine,0.5215,36.0644,0.0157,88.8303,53.3421
brightzheng100_instana-handson-labs,0.6991,36.7502,0.0145,88.6186,60.7045
btcpayserver_btcpayserver-doc,0.5485,30.4451,0.0300,81.3725,54.8494
calmato_gran-book,0.7196,34.8949,0.0180,89.0458,59.6276
cap-ntu_Video-to-Retail-Platform,0.7369,36.4946,0.0150,87.9084,58.0679
caraml-dev_turing,0.7961,38.1062,0.0124,89.8555,64.6643
castle-finance_vault-transaction-indexer,0.7256,37.6777,0.0131,89.6147,62.1449
chaitin_veinmind-tools,0.5002,36.3107,0.0153,89.8771,58.3001
chirgjin_track-my-events,0.7960,40.7130,0.0092,89.9249,63.2269
chrispiro_deploy_plotly_app_on_gcp,0.8348,38.3994,0.0120,89.1588,60.2834
chsakell_planet-scale-azure,0.2473,25.9081,0.0507,87.8718,39.2477
clemgbld_blog_back_office,0.7686,40.4045,0.0095,89.8359,62.6039
