ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
btcpayserver_btcpayserver-doc,0.5185,30.6098,0.0295,81.4077,54.9319,-0.0007
calmato_gran-book,0.7069,35.1320,0.0175,89.2068,59.9584,0.0013
cap-ntu_Video-to-Retail-Platform,0.6281,37.7022,0.0130,88.0577,58.6545,-0.0023
caraml-dev_turing,0.8179,38.6007,0.0117,89.9230,64.9234,-0.0038
castle-finance_vault-transaction-indexer,0.6931,37.0306,0.0141,89.5803,61.7660,0.0001
chaitin_veinmind-tools,0.4457,38.8337,0.0114,89.8807,58.8638,0.0008
chirgjin_track-my-events,0.8459,40.9180,0.0090,89.9571,63.3399,0.0002
chrispiro_deploy_plotly_app_on_gcp,0.7408,37.2594,0.0137,89.0969,59.5966,0.0014
chsakell_planet-scale-azure,0.2106,26.0844,0.0496,87.7271,39.3441,0.0007
clemgbld_blog_back_office,0.7528,39.7976,0.0102,89.8672,62.3045,-0.0007
codahale_sneaker,0.1054,25.2916,0.0544,20.0014,38.2879,0.0007
codestates_BEB-05-LeeSea,0.6987,35.8994,0.0160,89.8768,59.4725,0.0006
cordon-thiago_airflow-spark,0.5578,38.1624,0.0124,89.8745,57.8416,0.0016
coverage-robot_core,0.7514,37.6335,0.0131,89.7524,63.6247,0.0003
danielfm_prometheus-for-developers,0.7145,36.8110,0.0144,88.9063,61.6552,0.0023
darrenyao87_tnn-models,0.6204,36.5903,0.0148,88.8877,60.4362,0.0051
david3107_squatm3gator,0.7041,35.0962,0.0176,88.5499,59.4486,0.0008
davidlandry93_glo4001,0.6250,34.5914,0.0186,89.4632,57.8263,-0.0014
de1ux_statlord,0.7257,40.0441,0.0099,89.6205,60.2656,0.0004
decentraland_catalyst,NA,NA,NA,NA,NA,NA
dich1_bookshelf-web,0.7125,37.3000,0.0136,89.3255,60.8708,-0.0004
doitintl_banias,0.7125,39.6214,0.0104,89.7033,60.1227,-0.0017
domingo1021_Bunny-code,0.7774,37.4371,0.0134,88.6402,62.3533,0.0001
dowjones_hammer,0.6792,37.2873,0.0137,89.1398,60.3373,0.0052
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.7809,38.4849,0.0119,89.2005,62.5802,-0.0035
dspace-group_simphera-reference-architecture-azure,0.8211,38.4532,0.0119,89.0413,64.2644,0.0002
duanfuxiang0_MysqlMigrationTool,0.8150,39.7815,0.0103,89.9442,61.9926,-0.0027
dwt0317_Search_Adserver,0.0061,25.3453,0.0540,22.0907,52.2169,0.0001
dylanvanh_MunchOut,0.8009,37.8026,0.0129,89.0112,64.8867,-0.0000
eProsima_FIWARE-SH,0.4330,27.4597,0.0424,54.7902,54.0136,-0.0034
eProsima_Integration-Service,0.2270,25.6767,0.0520,29.1500,47.9185,0.0016
ebu_PlugIt,0.6342,37.5197,0.0133,88.3435,57.9401,0.0004
elavia_edge-computing-platform-for-deep-learning-apps,NA,NA,NA,NA,NA,NA
elloza_Android-Developer-Certification,0.7256,38.4562,0.0119,89.1618,62.1607,-0.0009
elpapi42_deep-deblurring,0.6983,36.9834,0.0142,89.7137,61.5772,0.0010
emreturgutce_stock-management,0.7291,36.8485,0.0144,89.7938,62.4451,0.0096
eqbal_CarND_Capstone_CarX,0.6606,36.0632,0.0157,88.8216,60.0909,0.0072
eqbal_CarND_Capstone_CarX_sequence,NA,NA,NA,NA,NA,NA
ertis-research_lwm2m-blockchain,0.7281,35.8352,0.0162,87.6727,60.7058,-0.0025
ev2900_OpenSearch_Dashboard_Nginx_Proxy,0.6900,38.3217,0.0121,89.4776,60.0825,-0.0013
exmgr_GatewayXM,0.1138,25.8539,0.0510,31.4689,42.9974,-0.0034
fdrennan_ndexr-platform,0.0110,24.6708,0.0584,7.3573,26.5319,0.0000
fecgov_fec-eregs,0.6931,38.2401,0.0122,89.5832,61.1834,0.0023
florianhoehn_sf-apex-rest-api,0.6725,35.2543,0.0173,89.7266,60.9794,-0.0000
florianhoehn_sf-apex-rest-api-sequence,NA,NA,NA,NA,NA,NA
fredrikhgrelland_data-mesh,0.5936,40.6875,0.0092,89.9618,58.2453,-0.0014
freenowtech_AndroidCI,0.5638,38.4004,0.0120,89.6966,64.4925,-0.0007
gabrielfarah_OpenHub,0.0082,24.9806,0.0564,26.6820,51.5102,0.0008
gaiax_fLibra,0.6574,36.8217,0.0144,89.3634,56.8998,-0.0001
gapfish_deployer,0.4029,34.5462,0.0187,89.7625,53.3374,-0.0034
gcba-iris_iris,0.0776,24.9102,0.0568,13.6728,33.2564,0.0004
gdsc-ys_mlops,0.8040,36.8756,0.0143,89.0099,62.9649,0.0013
geovanegodoi_MicroServicesPOC,0.5889,35.3190,0.0171,89.2318,59.3810,-0.0009
googleinterns_typescript-flag-upgrade,0.7621,35.0318,0.0177,1.3695,37.1060,-0.0006
gpsnmeajp_VirtualMotionTracker,0.5589,31.3244,0.0272,89.7873,54.7919,-0.0111
gray-panda_grayrepo,0.7633,35.2395,0.0173,89.8063,60.9899,-0.0004
greatfarmer_fifarm,0.7298,36.7567,0.0145,89.2386,61.8973,0.0010
gregoryjohnsonjg6_angular-dotnet-core-docker,0.7709,37.7813,0.0129,89.2477,62.8725,0.0002
gustavung_Graphrec,0.7884,40.0081,0.0100,89.5618,61.6544,0.0026
hamzatugrul_surl,0.5918,37.8149,0.0129,89.3548,59.2492,0.0013
heli-os_member-invitation-java-springboot,0.6556,39.2114,0.0110,89.9211,62.8512,-0.0012
hex-js_nodejs-hexagonal-boilerplate-ts,0.6074,35.4493,0.0169,86.3385,57.2885,0.0014
hotshot07_distributed_systems,0.6517,38.2894,0.0122,89.8284,60.0548,0.0034
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,0.2271,26.3708,0.0480,88.6864,43.9083,-0.0004
hyeonsangjeon_youtube-dl-nas,0.7325,37.8662,0.0128,89.4820,60.8117,-0.0002
hyper-prog_hasses,0.6459,34.9952,0.0178,88.2792,58.1435,-0.0030
hypertrack_live-app-android,0.7746,37.5372,0.0133,89.0368,61.8885,0.0001
i5ting_stuq-koa,0.6904,34.9680,0.0178,89.0365,57.6987,0.0010
ibm-hyperknowledge_hklib,0.5878,33.1941,0.0219,81.1939,56.8736,-0.0060
iceland2k14_Kangrand,0.5643,35.8320,0.0162,89.8283,56.8180,-0.0028
icoxfog417_karura,0.7197,36.1481,0.0156,89.3717,60.7005,-0.0003
imamabdulazis_FlutterCleanArchitecture,0.4011,33.6124,0.0209,87.2385,53.7975,-0.0009
inIT-HF_gr-corrsounder,NA,NA,NA,NA,NA,NA
ingeniala_heybluekata,0.6297,37.2092,0.0138,88.6604,60.4676,0.0026
inovex_scrumlr.io,0.5202,37.4381,0.0134,89.1147,56.0015,0.0019
input-output-hk_marlowe-starter-kit,0.5759,36.9287,0.0142,88.4860,58.3110,0.0033
intel_edge-insights-vision,0.3281,27.4220,0.0426,89.2939,47.6714,0.0002
itays123_partydeck,0.6778,30.9097,0.0285,89.8061,58.6766,0.0012
itselavia_edge-computing-platform-for-deep-learning-apps,NA,NA,NA,NA,NA,NA
ivyahui8_http-proxy,NA,NA,NA,NA,NA,NA
jes_autopatzer,0.7698,36.8433,0.0144,87.6255,61.6960,0.0017
jinnerbichler_flash-home,0.0122,24.5874,0.0590,5.0609,22.2662,0.0005
jkahn117_aws-news,0.7407,37.4645,0.0134,89.0479,62.0156,0.0007
jlhood_retweet-leaderboard,0.6221,37.3964,0.0135,89.2921,56.8971,0.0016
jquku_Matrix-Chatbot,0.0978,25.2515,0.0546,10.3407,36.6749
jsarcher_zilgraph,0.6232,37.6823,0.0131,88.5721,58.3080
jun108059_Elasticsearch-SpringBoot,0.5868,35.3715,0.0170,89.3287,58.2946
jzyong_GameServer4g,0.0750,24.8913,0.0569,12.5712,37.3206
kaleidot725_Draft,0.4161,38.3279,0.0121,88.7087,61.7676
kansiris_Angular-Interview-Questions-Answers,0.4938,37.9239,0.0127,89.7494,57.6894
kerollesroshdi_Cima-,0.1101,25.1851,0.0550,17.2562,38.3247
