ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
exmgr_GatewayXM,0.3056,25.9434,0.0504,0.0000,43.0479,0.0011
fdrennan_ndexr-platform,0.0786,24.5909,0.0589,0.0000,26.5025,-0.0006
fecgov_fec-eregs,0.9167,37.2916,0.0137,0.0000,60.6974,0.0010
florianhoehn_sf-apex-rest-api,0.9043,35.6138,0.0165,0.0000,61.1399,0.0008
fredrikhgrelland_data-mesh,0.9388,39.2433,0.0109,0.0000,57.5630,0.0006
freenowtech_AndroidCI,0.9151,34.9282,0.0176,0.0000,62.9030,-0.0000
gabrielfarah_OpenHub,NA,NA,NA,NA,NA,NA
gaiax_fLibra,0.9045,36.4560,0.0150,0.0000,56.7155,-0.0002
gapfish_deployer,0.8714,34.4959,0.0188,0.0000,53.3377,-0.0007
gcba-iris_iris,0.1518,24.8874,0.0570,0.0000,33.2570,0.0002
gdsc-ys_mlops,0.9335,36.7687,0.0145,0.0000,62.9145,0.0001
geovanegodoi_MicroServicesPOC,0.9039,35.9148,0.0158,0.0000,59.7432,0.0002
googleinterns_typescript-flag-upgrade,0.1021,24.7012,0.0582,0.0000,31.8529,0.0001
gpsnmeajp_VirtualMotionTracker,0.7889,31.3941,0.0267,0.0000,54.8291,0.0036
gray-panda_grayrepo,0.9225,35.3763,0.0169,0.0000,61.0547,-0.0000
greatfarmer_fifarm,0.9182,36.9005,0.0143,0.0000,61.9737,0.0008
gregoryjohnsonjg6_angular-dotnet-core-docker,0.9331,37.1235,0.0139,0.0000,62.4997,0.0002
gustavung_Graphrec,0.9476,39.6796,0.0104,0.0000,61.4922,-0.0003
hamzatugrul_surl,NA,NA,NA,NA,NA,NA
heli-os_member-invitation-java-springboot,0.9381,39.0811,0.0111,0.0000,62.7890,0.0006
hex-js_nodejs-hexagonal-boilerplate-ts,0.8618,34.9681,0.0178,0.0000,57.0496,0.0025
hotshot07_distributed_systems,0.9318,38.2881,0.0122,0.0000,60.0565,-0.0010
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,0.4139,26.7190,0.0461,0.0000,44.0984,0.0001
hyeonsangjeon_youtube-dl-nas,0.9337,37.2398,0.0137,0.0000,60.4820,-0.0004
hyper-prog_hasses,0.8804,35.3534,0.0171,0.0000,58.2899,0.0000
hypertrack_live-app-android,0.9391,38.1250,0.0124,0.0000,62.1772,0.0001
i5ting_stuq-koa,0.8983,35.5843,0.0165,0.0000,57.8606,-0.0004
ibm-hyperknowledge_hklib,0.8329,33.2106,0.0218,0.0000,56.8817,-0.0083
iceland2k14_Kangrand,NA,NA,NA,NA,NA,NA
icoxfog417_karura,0.9029,35.5108,0.0168,0.0000,60.3787,-0.0001
imamabdulazis_FlutterCleanArchitecture,0.8380,33.6553,0.0207,0.0000,53.8241,-0.0001
inIT-HF_gr-corrsounder,0.8069,32.6806,0.0232,0.0000,53.2172,0.0042
ingeniala_heybluekata,0.9209,37.3510,0.0136,0.0000,60.5401,0.0014
inovex_scrumlr.io,0.9005,37.9385,0.0126,0.0000,56.2657,-0.0002
input-output-hk_marlowe-starter-kit,0.8998,36.6332,0.0147,0.0000,58.1679,0.0006
intel_edge-insights-vision,0.5309,27.5152,0.0415,0.0000,47.7210,-0.0036
itays123_partydeck,0.7804,30.9241,0.0282,0.0000,58.6388,-0.0001
itselavia_edge-computing-platform-for-deep-learning-apps,0.9229,36.1883,0.0155,0.0000,65.4949,0.0001
jes_autopatzer,0.9197,36.5715,0.0148,0.0000,61.5575,-0.0007
jinnerbichler_flash-home,0.0693,24.9079,0.0568,0.0000,22.4272,0.0000
jkahn117_aws-news,0.9217,37.1190,0.0139,0.0000,61.8520,0.0001
jlhood_retweet-leaderboard,0.8937,36.9239,0.0142,0.0000,56.6590,0.0014
jquku_Matrix-Chatbot,0.1345,24.9864,0.0563,0.0000,36.5493,-0.0000
jsarcher_zilgraph,0.8860,36.7718,0.0145,0.0000,57.8526,-0.0019
jun108059_Elasticsearch-SpringBoot,0.8765,35.3175,0.0171,0.0000,58.2702,-0.0006
jzyong_GameServer4g,0.1589,25.4909,0.0531,0.0000,37.6314,-0.0000
kaleidot725_Draft,0.9292,38.1681,0.0123,0.0000,61.6870,0.0005
kansiris_Angular-Interview-Questions-Answers,0.8964,37.5221,0.0133,0.0000,57.4878,-0.0009
kerollesroshdi_Cima-,0.1953,25.2424,0.0547,0.0000,38.3619,-0.0005
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.9184,36.1004,0.0156,0.0000,59.5876,-0.0002
kpantos_Azure-How-To,0.4275,26.9734,0.0448,0.0000,44.3577,0.0017
krishnaprasadkv_Linux-Commands,0.9240,38.0911,0.0124,0.0000,56.8007,0.0010
kryptokrauts_ae-prediction-cards,0.9310,38.8335,0.0114,0.0000,59.1366,0.0022
kubescape_host-scanner,0.8951,36.3074,0.0153,0.0000,56.9353,0.0025
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.9032,35.3463,0.0165,0.0000,59.3510,-0.0005
leekoko_Java-Web,0.9262,37.3805,0.0130,0.0000,60.5378,-0.0006
leopardslab_gocloud,0.9231,35.7947,0.0161,0.0000,63.7753,0.0034
libremfg_getting-started,0.1804,25.1679,0.0551,0.0000,36.2411,-0.0004
linhao1998_ChatGPTClient,0.1258,24.8884,0.0569,0.0000,39.0431,-0.0000
little-hands_webdbpress-2019-10-ddd,0.8912,35.1484,0.0175,0.0000,61.4060,0.0003
liyangbing_rocketmq-http-gateway,0.9334,37.0100,0.0141,0.0000,61.5465,-0.0001
lkmSasanga_fas-web-app,0.9395,38.8238,0.0114,0.0000,62.9601,0.0004
lkravi_kube8aws,0.9177,37.6870,0.0130,0.0000,62.4063,-0.0021
llvm_torch-mlir,0.9244,37.3352,0.0136,0.0000,62.3799,0.0025
lovasoa_SuperLogger,0.9134,37.3093,0.0136,0.0000,60.1373,0.0023
lowes_auditor,0.9129,38.0353,0.0125,0.0000,57.2550,-0.0019
lowtalkers_escape-reality,0.9433,39.0444,0.0111,0.0000,59.0013,0.0004
lubkoKuzenko_FE-Interview-Questions,0.8873,37.3880,0.0135,0.0000,57.4166,-0.0006
lvyahui8_http-proxy,0.8050,33.3658,0.0211,0.0000,57.1295,0.0014
madderle_Capstone-Realtime-Streaming-Analytics,0.9510,39.2005,0.0109,0.0000,62.0755,0.0002
marekq_rss-lambda,0.9470,39.2415,0.0109,0.0000,62.3915,0.0000
marklogic_cloud-enablement-aws,0.9037,36.1877,0.0154,0.0000,60.8696,0.0001
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.3986,26.3564,0.0481,0.0000,42.2972,-0.0003
matrix-io_matrix-malos-zwave,0.7746,31.0777,0.0273,0.0000,50.3574,-0.0059
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5870,29.7143,0.0327,0.0000,60.2890,0.0002
mcuking_offline-package-webpack-plugin,0.7407,29.9319,0.0266,0.0000,60.6796,0.0002
mebaysan_Modern-Data-Architecture,0.8988,36.8029,0.0144,0.0000,57.1561,0.0025
medlab_320-online-prototype,0.8854,36.9008,0.0143,0.0000,55.5798,-0.0004
mendhak_gpslogger,0.8276,34.3781,0.0191,0.0000,54.6968,-0.0002
meshery_meshery,NA,NA,NA,NA,NA,NA
michaelsrichter_azure.owasp,0.9049,35.5304,0.0164,0.0000,56.8182,0.0001
microsoft_azure-realtime-fraud-detection,0.9087,37.1381,0.0138,0.0000,58.1730,-0.0000
microsoft_covid19-BackToWork,0.9133,36.9975,0.0141,0.0000,62.0743,0.0004
mincloud1501_MSA_miniProject,0.8932,35.6291,0.0161,0.0000,57.0413,0.0009
minism_hotel,0.1554,24.9792,0.0564,0.0000,35.5025,-0.0002
miztiik_aws-real-time-use-cases,0.1857,25.0744,0.0557,0.0000,40.0541,-0.0005
mrubash1_trainspotting,0.8478,32.8936,0.0226,0.0000,58.4688,0.0012
mxaviersmp_spotify-tracker,0.9378,37.3896,0.0135,0.0000,63.8456,0.0004
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.6127,28.7937,0.0363,0.0000,50.5206,0.0010
nforge_devnote,0.8830,36.2776,0.0153,0.0000,57.2613,-0.0043
nightingaleproject_Reference-Client,0.8875,36.5417,0.0149,0.0000,56.3609,-0.0004
nikmis_xentrace-analysis,0.8684,34.7799,0.0182,0.0000,55.8189,0.0046
nrephi_jupyter-spark-hadoop-docker,0.8676,34.5819,0.0186,0.0000,55.6881,0.0020
numerica-ideas_ni-microservice-nodejs,0.9077,36.8341,0.0144,0.0000,59.1507,0.0014
odh-labs_predictive-maint,0.9126,35.4734,0.0168,0.0000,63.2089,0.0003
onlybakam_reinvent2022-vote-app,0.8453,33.7045,0.0206,0.0000,55.8795,-0.0003
onprem_foundry,0.9202,37.6384,0.0131,0.0000,60.0546,0.0053
oovk_dataengg-covid19-aws,0.9298,37.6801,0.0131,0.0000,59.5408,0.0002
open-risk_Open_Risk_API,0.9047,37.1589,0.0139,0.0000,58.1497,0.0011
openshift_configuration-anomaly-detection,0.2329,25.3978,0.0537,0.0000,38.2195,0.0000
opstree_OT-Microservices-Training,0.9052,37.1412,0.0138,0.0000,57.6201,-0.0020
oracle-quickstart_oci-confluent,0.8500,33.5704,0.0204,0.0000,58.3652,-0.0014
oracle-quickstart_oci-jenkins,0.9282,38.8541,0.0114,0.0000,60.5617,-0.0003
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.8760,35.4752,0.0168,0.0000,57.3099,0.0007
padok-team_dojo-terraform-aws-security,0.9308,39.4947,0.0106,0.0000,58.4426,0.0000
pagopa_pn-infra,0.9253,38.3420,0.0121,0.0000,59.8856,0.0003
pau-minoves_jseats,0.8556,33.4990,0.0211,0.0000,57.9396,0.0007
pgrignaffini_AlgoCrowd,0.9079,38.0737,0.0125,0.0000,57.8106,-0.0016
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.8879,34.9619,0.0177,0.0000,59.6896,-0.0003
qnib_qframe,0.7002,29.8008,0.0314,0.0000,48.5310,-0.0005
quasirsg_Henry-M3,0.8964,36.6414,0.0147,0.0000,56.2934,0.0011
qunarcorp_m_adr_qapm_open_source,0.8989,36.3096,0.0152,0.0000,58.9895,0.0023
ra1028_VueFlux,0.0691,24.5376,0.0593,0.0000,24.9035,0.0001
rackerlabs_scantron,0.1512,25.0117,0.0561,0.0000,34.2864,-0.0002
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.8997,35.0640,0.0175,0.0000,58.3573,-0.0022
rubenbupe_proyectos-data,0.1278,24.9844,0.0563,0.0000,33.7986,0.0002
ruoccofabrizio_azure-open-ai-embeddings-qna,0.9033,36.4308,0.0151,0.0000,59.5251,0.0018
s-sokolko_smev3_adapter_service,0.9275,39.1576,0.0110,0.0000,58.0251,0.0005
securesecrets_shadeswap,0.8938,37.1195,0.0139,0.0000,57.7040,0.0085
serverdevcamp_camp4_quadcore,0.9054,35.5690,0.0164,0.0000,58.2299,-0.0004
