ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
wso2_chef-apim,0.6401,33.2261,0.0218,89.8383,56.0376,0.0009
xinsongyan_talos_pal_locomotion_slmc,0.6991,35.0253,0.0177,89.7956,58.8449,-0.0010
xydo1990_mlops_zoomcamp_homework,NA,NA,NA,NA,NA,NA
yoshixmk_remarks,0.7820,36.8325,0.0144,88.7675,58.5532,-0.0013
yuwen123441_NVMeAutomation,0.7516,37.6845,0.0131,89.9604,57.6869,0.0013
zalando-incubator_fabric-gateway,0.1530,26.2433,0.0487,32.4905,43.3481,-0.0004
zeromicro_zero-doc,NA,NA,NA,NA,NA,NA
zeropaper_visual-fiha,0.5869,35.6842,0.0164,86.9886,56.8406,-0.0024
zmyzheng_TweetMap,NA,NA,NA,NA,NA,NA
zoolhelmy_ESP8266-Weather-Station,0.7653,37.4888,0.0134,88.8136,58.3079,0.0026
zwt-sdk_zwt,0.5381,31.5477,0.0265,82.9512,51.6784,0.0003
