ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
jlhood_retweet-leaderboard,0.5995,37.7135,0.0130,89.3029,57.0561,0.0075
jquku_Matrix-Chatbot,0.0892,24.8392,0.0573,10.3396,36.4679,0.0004
jsarcher_zilgraph,0.6651,37.4481,0.0134,88.6435,58.2161,0.0011
jun108059_Elasticsearch-SpringBoot,0.6007,35.7947,0.0162,89.3469,58.5113,0.0028
jzyong_GameServer4g,0.0704,24.9320,0.0567,12.5708,37.3407,-0.0023
kaleidot725_Draft,0.3917,37.5848,0.0132,88.5771,61.3912,-0.0021
kansiris_Angular-Interview-Questions-Answers,0.4906,37.6494,0.0131,89.9142,57.8918,0.0053
kerollesroshdi_Cima-,0.1271,25.3520,0.0540,17.2466,38.4109,-0.0006
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.7126,36.7807,0.0145,89.8969,59.9183,0.0023
kpantos_Azure-How-To,NA,NA,NA,NA,NA,NA
krishnaprasadkv_Linux-Commands,0.6138,39.4779,0.0106,89.9335,57.6192,0.0088
kryptokrauts_ae-prediction-cards,0.6338,39.0536,0.0112,89.5747,59.2426,-0.0003
kubescape_host-scanner,0.6473,36.9581,0.0142,87.4342,57.2609,0.0009
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.6636,37.1600,0.0139,89.9345,60.4935,0.0015
leekoko_Java-Web,0.7291,37.2562,0.0137,89.9459,60.4329,0.0006
leopardslab_gocloud,0.7947,35.8476,0.0161,89.6918,63.8220,0.0015
libremfg_getting-started,0.0381,25.2788,0.0545,22.2682,36.2517,-0.0003
linhao1998_ChatGPTClient,0.0063,25.1595,0.0552,10.8126,39.1502,0.0003
little-hands_webdbpress-2019-10-ddd,0.6888,34.8677,0.0181,84.2750,61.2634,0.0013
liyangbing_rocketmq-http-gateway,0.7745,36.8618,0.0144,89.9207,61.4766,0.0009
lkmSasanga_fas-web-app,0.7948,39.6888,0.0104,88.8967,63.3954,-0.0004
lkravi_kube8aws,NA,NA,NA,NA,NA,NA
llvm_torch-mlir,0.7393,37.3047,0.0136,87.8664,62.3715,0.0011
lovasoa_SuperLogger,0.5998,37.5210,0.0133,89.1840,60.2412,0.0007
lowes_auditor,0.5735,38.6627,0.0117,89.2776,57.5699,0.0007
lowtalkers_escape-reality,0.6680,38.5768,0.0118,89.4604,58.7573,-0.0018
lubkoKuzenko_FE-Interview-Questions,0.4720,39.0964,0.0111,89.9403,58.2917,0.0062
lvyahui8_http-proxy,0.4694,33.3672,0.0215,87.6922,57.0891,-0.0010
madderle_Capstone-Realtime-Streaming-Analytics,NA,NA,NA,NA,NA,NA
marekq_rss-lambda,0.6992,38.8066,0.0115,89.9356,62.1677,0.0019
marklogic_cloud-enablement-aws,NA,NA,NA,NA,NA,NA
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.2918,26.3318,0.0482,88.7321,42.2859,0.0011
matrix-io_matrix-malos-zwave,0.4108,30.9968,0.0282,89.7805,50.3358,0.0021
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5252,28.4484,0.0378,52.6208,60.4935,0.0001
mcuking_offline-package-webpack-plugin,0.5537,30.1032,0.0312,89.8098,60.1587,0.0015
mebaysan_Modern-Data-Architecture,0.5078,36.3969,0.0151,89.6556,56.9439,-0.0006
